"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000061232",37356.6868094579,0.352540847713316,0.208616525794219,1.68989894914205,0.0910472886965583,0.26075317180633,"H2-K1"
"ENSMUSG00000030695",37644.7820504019,0.35498470903521,0.141374664010093,2.51094997481209,0.0120406758443083,0.0710436759034728,"Aldoa"
"ENSMUSG00000090841",37082.6957526358,0.440913581950326,0.234763512809289,1.87811801192677,0.0603650228133368,0.203088775139323,"Myl6"
"ENSMUSG00000032518",36844.7079879882,-0.125581083482387,0.167976125761609,-0.747612691464333,0.454693807270453,0.656811958805408,"Rpsa"
"ENSMUSG00000027401",36561.8742920298,-0.482758922335152,0.447067807025872,-1.07983378527458,0.280216203401343,0.499883933104129,"Tgm3"
"ENSMUSG00000047730",35449.7906061758,-0.562791596578033,0.578492424664508,-0.972859060175973,0.330623354652745,0.550252046484524,"Fcgbp"
"ENSMUSG00000018830",34465.9715943634,0.606706454191536,0.701432693696948,0.864953201701861,0.387064475226931,0.600023252379299,"Myh11"
"ENSMUSG00000050335",35539.8810158127,0.44567563156073,0.182885920638197,2.4369050936535,0.0148135667235083,0.0819928758734126,"Lgals3"
"ENSMUSG00000007892",33905.9014680267,0.0123691244374491,0.160492874479989,0.0770696174364505,0.938568162864166,0.968777065838971,"Rplp1"
"ENSMUSG00000021749",33527.6256579625,-0.364127389873119,0.219892454203208,-1.65593399369957,0.0977351865766414,0.272125116852652,"Fam3d"
"ENSMUSG00000045394",33823.9756989523,0.142699788778841,0.212379660348658,0.671908922655657,0.501641679694936,0.694693444746459,"Epcam"
"ENSMUSG00000033161",32887.7451369847,-0.265858711796364,0.208879314936512,-1.27278621091404,0.203093915561563,0.416745693552367,"Atp1a1"
"ENSMUSG00000031328",30894.0876054433,0.748142197683881,0.57464859547488,1.30191251414376,0.192946294044673,0.404492644924703,"Flna"
"ENSMUSG00000063229",31980.451063037,0.757880374370691,0.21520425208564,3.52167936751126,0.000428822457852855,0.00678998695774516,"Ldha"
"ENSMUSG00000001025",31765.7571038102,0.451693997404467,0.224030396147999,2.01621746500002,0.0437772409317471,0.164576419621627,"S100a6"
"ENSMUSG00000074272",31833.8225275894,0.214886114210958,0.233766348053073,0.91923459471665,0.357972879881088,0.573947734527696,"Ceacam1"
"ENSMUSG00000030762",31028.4193298121,0.444274385573256,0.333774489264544,1.33106153964071,0.183168762674226,0.394001694920709,"Aqp8"
"ENSMUSG00000032366",29874.9590785698,0.611843936082996,0.533034560960705,1.14785040388423,0.251030325420365,0.469162941044478,"Tpm1"
"ENSMUSG00000032294",30565.5976531173,0.532524986327872,0.15634403984956,3.40610992808095,0.000658956406020753,0.00925317113040237,"Pkm"
"ENSMUSG00000025393",29808.8661424533,-0.124071909736003,0.149946129538533,-0.827443229897564,0.407985886599405,0.619203138307595,"Atp5b"
"ENSMUSG00000001349",28423.9766075276,0.923870218819042,0.747544503979999,1.2358732007262,0.216505700009632,0.431987463445388,"Cnn1"
